dataset,phase,strategy,seed,model,init_size,batch,budget,init_size_pct,budget_pct,batch_pct_of_budget,epc,final_labeled_target,step_type,step,labeled_count,split,train_loss,acc,f1_macro,auc,ap,val_mean,select_metric,is_best,tp,fp,tn,fn
bloodmnist,active,margin,246,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,final,-1,2751,test,-1,0.9331,0.9111,0.9815,0.9504,,mean,-1,746,85,2446,144
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,0,359,val,0.3722,0.7868,0.6857,0.846,0.6282,0.7367,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,1,478,val,0.1402,0.8429,0.811,0.9205,0.8115,0.8465,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,2,597,val,0.1512,0.8096,0.668,0.8913,0.7707,0.7849,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,3,716,val,0.1453,0.8592,0.8333,0.9414,0.8459,0.87,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,4,835,val,0.1205,0.8061,0.6456,0.9427,0.863,0.8144,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,5,954,val,0.082,0.8925,0.8539,0.9396,0.8728,0.8897,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,6,1073,val,0.1041,0.9141,0.8901,0.964,0.9088,0.9193,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,7,1192,val,0.1131,0.8949,0.8651,0.9503,0.8773,0.8969,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,8,1311,val,0.09,0.8867,0.8325,0.956,0.9098,0.8962,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,9,1430,val,0.0722,0.913,0.88,0.9715,0.9283,0.9232,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,10,1549,val,0.0727,0.9211,0.8988,0.9643,0.9286,0.9282,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,11,1668,val,0.1314,0.8989,0.8755,0.9575,0.8705,0.9006,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,12,1787,val,0.0793,0.9136,0.8797,0.9659,0.929,0.922,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,13,1906,val,0.1256,0.9106,0.8806,0.9671,0.9149,0.9183,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,14,2025,val,0.0664,0.9042,0.8773,0.9619,0.9028,0.9116,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,15,2144,val,0.047,0.9287,0.9023,0.9682,0.9394,0.9347,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,16,2263,val,0.0421,0.9311,0.9072,0.9675,0.939,0.9362,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,17,2382,val,0.0556,0.9416,0.9238,0.9847,0.958,0.952,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,18,2501,val,0.0448,0.9363,0.9184,0.9759,0.9398,0.9426,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,19,2620,val,0.0572,0.9165,0.8983,0.9797,0.9499,0.9361,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,20,2751,val,0.0364,0.9165,0.8843,0.9671,0.9299,0.9245,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,9012,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-9012.pth,359,119,2392,3.0,20.0,5.0,5,2751,final,-1,2382,test,-1,0.9407,0.923,0.9795,0.9517,,mean,-1,790,103,2428,100
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,0,359,val,0.335,0.8335,0.7521,0.8969,0.7502,0.8082,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,1,478,val,0.1866,0.847,0.7648,0.918,0.8139,0.8359,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,2,597,val,0.1304,0.8107,0.789,0.9411,0.8535,0.8486,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,3,716,val,0.1371,0.8861,0.8411,0.9408,0.8628,0.8827,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,4,835,val,0.1381,0.8359,0.8147,0.9565,0.8912,0.8746,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,5,954,val,0.1028,0.8984,0.8645,0.9568,0.892,0.9029,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,6,1073,val,0.1092,0.8762,0.853,0.9571,0.8882,0.8936,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,7,1192,val,0.0911,0.8972,0.8731,0.9594,0.8782,0.902,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,8,1311,val,0.0777,0.8849,0.8351,0.9469,0.8853,0.8881,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,9,1430,val,0.0686,0.9001,0.8602,0.9442,0.8903,0.8987,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,10,1549,val,0.0743,0.9153,0.8959,0.9682,0.9332,0.9281,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,11,1668,val,0.0609,0.8937,0.8422,0.9608,0.9231,0.9049,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,12,1787,val,0.0566,0.8668,0.8436,0.9528,0.8534,0.8791,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,13,1906,val,0.0716,0.9118,0.885,0.9527,0.9112,0.9152,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,14,2025,val,0.0444,0.9317,0.9085,0.9696,0.9368,0.9367,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,15,2144,val,0.0612,0.9474,0.9311,0.9781,0.9579,0.9536,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,16,2263,val,0.0614,0.9112,0.8898,0.972,0.9307,0.926,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,17,2382,val,0.051,0.9504,0.9352,0.9782,0.9533,0.9543,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,18,2501,val,0.0464,0.941,0.9247,0.9817,0.9598,0.9518,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,19,2620,val,0.052,0.8978,0.8516,0.9597,0.9104,0.9049,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,20,2751,val,0.0311,0.9428,0.9251,0.9808,0.9599,0.9521,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,34895,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-34895.pth,359,119,2392,3.0,20.0,5.0,5,2751,final,-1,2382,test,-1,0.9395,0.9213,0.9805,0.9513,,mean,-1,784,101,2430,106
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,0,359,val,0.3078,0.7961,0.6903,0.8287,0.6506,0.7414,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,1,478,val,0.1717,0.8645,0.7972,0.9372,0.8512,0.8625,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,2,597,val,0.1219,0.9025,0.8783,0.9434,0.8294,0.8884,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,3,716,val,0.1555,0.8989,0.8654,0.9496,0.8738,0.8969,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,4,835,val,0.1344,0.8896,0.8488,0.9506,0.8815,0.8927,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,5,954,val,0.0914,0.9071,0.8751,0.9474,0.8947,0.9061,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,6,1073,val,0.1031,0.9083,0.8723,0.9469,0.8922,0.9049,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,7,1192,val,0.0944,0.868,0.8462,0.9557,0.8594,0.8823,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,8,1311,val,0.0768,0.8914,0.8704,0.9725,0.9275,0.9155,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,9,1430,val,0.0742,0.9194,0.8917,0.9708,0.9256,0.9269,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,10,1549,val,0.0645,0.9147,0.895,0.9646,0.8799,0.9135,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,11,1668,val,0.0754,0.9171,0.8983,0.9761,0.9352,0.9317,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,12,1787,val,0.0596,0.9264,0.9076,0.9756,0.9363,0.9365,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,13,1906,val,0.0633,0.9293,0.9115,0.9782,0.9413,0.9401,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,14,2025,val,0.0498,0.8873,0.8661,0.9649,0.9016,0.905,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,15,2144,val,0.0585,0.9276,0.9075,0.9731,0.9253,0.9334,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,16,2263,val,0.0459,0.9305,0.9085,0.9636,0.8997,0.9256,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,17,2382,val,0.0524,0.8937,0.8688,0.9634,0.9167,0.9107,mean,0,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,18,2501,val,0.0409,0.9363,0.9144,0.9745,0.9454,0.9426,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,19,2620,val,0.0517,0.9404,0.9235,0.9772,0.9486,0.9474,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,20,2751,val,0.044,0.9387,0.9239,0.9789,0.9504,0.948,mean,1,-1,-1,-1,-1
bloodmnist,active,margin,148932,bloodmnist-screening_official-margin-init3p-batch5pb-epc5-budget20p-148932.pth,359,119,2392,3.0,20.0,5.0,5,2751,final,-1,2751,test,-1,0.9243,0.9074,0.9813,0.9515,,mean,-1,850,219,2312,40
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,0,359,val,0.3113,0.8178,0.7791,0.881,0.753,0.8077,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,1,478,val,0.2181,0.8353,0.7994,0.9055,0.7651,0.8263,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,2,597,val,0.1649,0.8861,0.8419,0.9411,0.8688,0.8845,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,3,716,val,0.1391,0.8843,0.8481,0.9401,0.8596,0.8831,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,4,835,val,0.1256,0.8855,0.833,0.9444,0.8661,0.8823,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,5,954,val,0.1044,0.8931,0.8439,0.9391,0.8905,0.8917,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,6,1073,val,0.1207,0.8487,0.8251,0.9332,0.811,0.8545,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,7,1192,val,0.0764,0.9106,0.8848,0.9591,0.9118,0.9166,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,8,1311,val,0.106,0.9083,0.8746,0.9562,0.8981,0.9093,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,9,1430,val,0.0753,0.9211,0.9011,0.9729,0.9361,0.9328,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,10,1549,val,0.0705,0.8557,0.8353,0.9678,0.9018,0.8902,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,11,1668,val,0.0596,0.934,0.9104,0.9717,0.9405,0.9392,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,12,1787,val,0.0877,0.9293,0.9126,0.9816,0.9593,0.9457,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,13,1906,val,0.0597,0.8879,0.869,0.9782,0.9345,0.9174,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,14,2025,val,0.0353,0.9474,0.931,0.971,0.9497,0.9498,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,15,2144,val,0.0562,0.8931,0.8448,0.9633,0.9001,0.9003,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,16,2263,val,0.0502,0.9357,0.916,0.9794,0.9474,0.9446,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,17,2382,val,0.0524,0.9451,0.9285,0.9805,0.9591,0.9533,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,18,2501,val,0.0637,0.9264,0.9028,0.967,0.9313,0.9319,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,19,2620,val,0.0392,0.9299,0.9126,0.9802,0.9495,0.943,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,20,2751,val,0.0446,0.9515,0.9378,0.9844,0.9541,0.9569,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,17,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-17.pth,359,119,2392,3.0,20.0,5.0,5,2751,final,-1,2751,test,-1,0.9439,0.9283,0.9821,0.9525,,mean,-1,817,119,2412,73
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,0,359,val,0.3461,0.7967,0.6895,0.8071,0.6034,0.7242,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,1,478,val,0.1672,0.8049,0.7711,0.891,0.7573,0.8061,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,2,597,val,0.1585,0.8528,0.7708,0.9198,0.8102,0.8384,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,3,716,val,0.1286,0.8475,0.8227,0.9409,0.85,0.8653,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,4,835,val,0.1256,0.8651,0.8063,0.9332,0.8471,0.8629,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,5,954,val,0.1049,0.8563,0.8307,0.9433,0.8667,0.8742,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,6,1073,val,0.1176,0.9182,0.8915,0.9621,0.9089,0.9202,mean,1,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,7,1192,val,0.0785,0.9065,0.8744,0.9569,0.8892,0.9068,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,8,1311,val,0.1051,0.9071,0.879,0.9625,0.8976,0.9116,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,9,1430,val,0.0741,0.8627,0.8011,0.9378,0.8405,0.8605,mean,0,-1,-1,-1,-1
bloodmnist,active,mc_entropy,246,bloodmnist-screening_official-mc_entropy-init3p-batch5pb-epc5-budget20p-246.pth,359,119,2392,3.0,20.0,5.0,5,2751,cycle,10,1549,val,0.0554,0.9346,0.917,0.9778,0.9466,0.944,mean,1,-1,-1,-1,-1
